46,0 33.793.339.104 6.000 5.632.223,0 5.543.424,0 5.528.640 13.438.304 619.957,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.358.488.416 6.000 5.559.748,0 5.550.688,0 5.534.112 13.436.352 192.755,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.358.721.920 6.000 5.559.787,0 5.547.968,0 5.533.024 13.436.160 228.802,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.344.331.904 6.000 5.557.388,0 5.546.816,0 5.534.048 13.451.456 212.683,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.393.964.256 6.000 5.565.660,0 5.548.480,0 5.533.696 13.439.008 283.234,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.397.229.760 6.000 5.566.205,0 5.549.376,0 5.533.888 13.982.496 253.048,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.403.970.144 6.000 5.567.328,0 5.548.960,0 5.534.784 15.334.912 294.385,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.381.233.312 6.000 5.563.538,0 5.546.176,0 5.531.616 13.999.520 298.731,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.351.550.976 6.000 5.558.591,0 5.548.384,0 5.530.528 13.435.360 211.030,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.339.968.096 6.000 5.556.661,0 5.546.400,0 5.533.568 13.433.472 209.526,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.391.392.224 6.000 5.565.232,0 5.544.800,0 5.532.480 15.318.368 334.332,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.385.699.136 6.000 5.564.283,0 5.547.680,0 5.533.408 13.436.096 253.478,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.375.993.056 6.000 5.562.665,0 5.547.168,0 5.531.872 13.436.896 269.552,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.342.627.328 6.000 5.557.104,0 5.546.368,0 5.531.392 13.431.424 217.020,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.397.348.192 6.000 5.566.224,0 5.549.920,0 5.531.808 14.010.144 297.340,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.000.073.824 6.000 5.500.012,0 5.479.808,0 5.457.760 13.776.096 245.790,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.354.032.864 6.000 5.559.005,0 5.547.520,0 5.531.936 14.841.600 253.910,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.356.236.192 6.000 5.559.372,0 5.546.272,0 5.531.840 13.909.504 260.487,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.349.402.880 6.000 5.558.233,0 5.546.272,0 5.532.096 13.971.392 252.650,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.483.639.168 6.000 5.580.606,0 5.546.624,0 5.530.432 13.435.456 324.947,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.331.064.160 6.000 5.555.177,0 5.546.144,0 5.530.080 13.439.424 197.031,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.338.728.544 6.000 5.556.454,0 5.547.360,0 5.532.448 13.440.096 201.428,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.951.835.936 6.000 5.491.972,0 5.475.408,0 5.458.528 13.444.704 226.024,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)

Mean: 5558396.891
Standard Deviation: 55712.406085242146
